ppid	session	object	feedback	eye	vertical	symmetry	model	efrc_errX	efrc_errY	efrc_errZ	efrc_err	first_gaze_errX	first_gaze_errY	first_gaze_errZ	first_gaze_err	final_gaze_errX	final_gaze_errY	final_gaze_errZ	final_gaze_err	efrc_err_cursor	efrc_err_hand	efrc_err_none	efrc_err_cog	efrc_err_bbox	efrc_err_random
21	3	sphere	none	L	middle	sym	cog	0.011165977505849608	0.10249880731132066	0.03374613201947066	0.10848726183372831	0.0025652109687122875	0.4418438567272354	0.0591659678433645	0.4457950042180305	0.004383921256005041	0.1080566164697459	0.014859444441431752	0.10916159680756146			0.10848726183372831	0.10848726183372831		
21	3	sphere	none	L	middle	sym	bbox	0.011165983421901613	0.10249881088428553	0.033746160355685534	0.10848727463266074	0.002565216884764294	0.4418438603002003	0.05916599617957938	0.4457950115541568	0.004383915339953035	0.10805662004271077	0.014859416105216879	0.10916159624955389			0.10848727463266074		0.10848727463266074	
21	3	sphere	none	L	middle	sym	random	0.1357081592630364	0.1784297538769431	0.15670368090295705	0.3062655414793331	0.13655247087627564	0.45715739177803444	0.16219899727316128	0.525553102583697	0.1375343538488035	0.18089572917410102	0.1502895369319478	0.30568869873730004			0.3062655414793331			0.3062655414793331
22	1	oben_asym	cursor	L	high	asym	cog	0.0033604912825663342	0.04337641559225408	0.018862830116685117	0.047419539130015495	0.046155190665293375	0.4267191825262281	0.036209534032437304	0.4307327393129621	0.007677212560448269	0.06880747219899297	0.0199038899723824	0.07203868862733552	0.047419539130015495			0.047419539130015495		
22	1	oben_asym	cursor	L	high	asym	bbox	0.02308772714748048	0.002087129647209196	0.019120694357527588	0.03004996185879034	0.06588242653020752	0.47218272776569137	0.03646739827327977	0.47814944699599854	0.01205002330446588	0.11427101743845625	0.020161754213224872	0.11666003952087721	0.03004996185879034				0.03004996185879034	
22	1	oben_asym	cursor	L	high	asym	random	0.13081997972705864	0.17220949312521872	0.14748583219085862	0.2860310094628359	0.1384043823669789	0.4684968981815607	0.14940785179557584	0.5294712598583217	0.12986087196733012	0.17782122800077463	0.14758993817642838	0.29586047915581626	0.2860310094628359					0.2860310094628359
22	1	mitte_sym	cursor	L	middle	sym	cog	0.02264886379475523	0.08168989507850752	0.037932917793379914	0.09287150392585586	0.0023821845915855113	0.4159912051067441	0.05196817093906966	0.4192314972903896	0.0014677143180864942	0.16360103298413475	0.005518119103803179	0.16370064696646505	0.09287150392585586			0.09287150392585586		
22	1	mitte_sym	cursor	L	middle	sym	bbox	0.02264892330116019	0.06900741332594565	0.037932934996967885	0.08193841820613777	0.002382125085180552	0.42867368685930596	0.051968188142657634	0.43181882416622647	0.0014677738244914535	0.17628351473669662	0.005518136307391146	0.17637596705965908	0.08193841820613777				0.08193841820613777	
22	1	mitte_sym	cursor	L	middle	sym	random	0.15069816606658384	0.16491734398735405	0.16785650260792984	0.3077639035571415	0.1454048330072921	0.43649458865529384	0.17118668190309208	0.5177144938100927	0.14610948459185785	0.2064240513313366	0.1635468001534879	0.3442129900149859	0.3077639035571415					0.3077639035571415
22	1	mitte_asym	cursor	L	middle	asym	cog	0.017626673494659982	0.04750242071030847	0.008393510718931515	0.0513578680828489	0.005356264753293774	0.41201556732683453	0.03730697351538405	0.4137358185661936	0.04574559833562174	0.09325080401313052	0.0005877601130819741	0.10386875217374014	0.0513578680828489			0.0513578680828489		
22	1	mitte_asym	cursor	L	middle	asym	bbox	0.032285543241722475	0.03326317403408696	0.008392975988045672	0.04710877938528019	0.020015134500356267	0.42625481400305604	0.03730643878449821	0.4283521243610551	0.06040446808268424	0.10749005068935202	0.000587225382196132	0.12330107702368615	0.04710877938528019				0.04710877938528019	
22	1	mitte_asym	cursor	L	middle	asym	random	0.14581453120936114	0.13853058638006807	0.14663592641093282	0.2786411030108756	0.14537848670330264	0.41998377320466956	0.14630579729208906	0.4896608581840264	0.15103008640688442	0.14651458540094642	0.14726038645940076	0.29300313732334915	0.2786411030108756					0.2786411030108756
22	1	unten_sym	cursor	L	low	sym	cog	0.00456113998313425	0.007049580397817751	0.025528313563567478	0.026873692993908845	0.03050272567632366	0.5521985368411085	0.012473073556670848	0.5531809992462651	0.009972151123793615	0.31865340443489343	0.015765405495041126	0.31919897237680234	0.026873692993908845			0.026873692993908845		
22	1	unten_sym	cursor	L	low	sym	bbox	0.004561130436191349	0.07431275115473765	0.025528290603010432	0.07870757597686301	0.03050273522326656	0.47083620528855313	0.0124730505961138	0.4719880571135232	0.009972141576850713	0.23729107288233803	0.015765428455598172	0.2380232039353903	0.07870757597686301				0.07870757597686301	
22	1	unten_sym	cursor	L	low	sym	random	0.1470224980124722	0.15385457549098672	0.15417160724038254	0.2959191483610772	0.14617101087492618	0.5015797473367035	0.1508676750754919	0.5616406335417486	0.1473226035400356	0.2751801204965782	0.14617553917703832	0.3780940237366416	0.2959191483610772					0.2959191483610772
22	1	unten_asym	cursor	L	low	asym	cog	0.0448787363840813	0.008621750912460896	0.03777476687748395	0.059290543772819636	0.06851058355876119	0.5504162008434984	0.003920104135834072	0.5546774390823808	0.06937816137254939	0.07564513873812909	0.04612899933256753	0.11253177715459006	0.059290543772819636			0.059290543772819636		
22	1	unten_asym	cursor	L	low	asym	bbox	0.07208172404796448	0.0748878571803116	0.03648040670877491	0.11015800546679883	0.09571357122264437	0.4669065927507259	0.0026257439671250327	0.4766232774442152	0.09658114903643257	0.00786446935464341	0.0448346391638585	0.10677037555605544	0.11015800546679883				0.11015800546679883	
22	1	unten_asym	cursor	L	low	asym	random	0.15732402566152223	0.17748725261102957	0.16286591770536352	0.31941295926846786	0.1653687169333049	0.4834466004647809	0.15410523505617438	0.5581305867716478	0.16568104494626862	0.17328492505789808	0.16544290361502034	0.324064289713398	0.31941295926846786					0.31941295926846786
22	1	oben_sym	cursor	L	high	sym	cog	0.052670938092745	0.1305096820375883	0.01699506144834662	0.14175978604228792	0.010352354075820323	0.3917395843948308	0.06809211256961734	0.39774817285682074	0.0037049153558366375	0.03250330459454365	0.01927129605285623	0.03796806630467804	0.14175978604228792			0.14175978604228792		
22	1	oben_sym	cursor	L	high	sym	bbox	0.05135504166510373	0.089640472188002	0.017189745392409233	0.10472937460506652	0.011668250503461595	0.4326087942444171	0.06789742862555471	0.438060016140919	0.005020811783477909	0.07337251444412995	0.01946597999691884	0.07607666399139498	0.10472937460506652				0.10472937460506652	
22	1	oben_sym	cursor	L	high	sym	random	0.14139777575108145	0.15854606215020606	0.12854595423035295	0.27807247572141425	0.13265755271044632	0.4209112784501767	0.13238793502709473	0.4822773656764427	0.1329189766192384	0.15324923266503576	0.12886462707498425	0.2652123945493011	0.27807247572141425					0.27807247572141425
22	1	sphere	cursor	L	middle	sym	cog	0.008273391394243823	0.06554923765349191	0.005865259527704741	0.06632912506164725	0.003758939869372673	0.4894818208386375	0.02675073299827304	0.49022666622328337	0.015928122844985945	0.028631496128348366	0.018066947373275993	0.03741500040493539	0.06632912506164725			0.06632912506164725		
22	1	sphere	cursor	L	middle	sym	bbox	0.008273385478191817	0.06554923408052704	0.005865287863919614	0.06632912329845107	0.0037589457854246794	0.4894818244116024	0.026750761334487914	0.49022667138243636	0.01592811692893394	0.028631492555383498	0.01806691903706112	0.03741498146922559	0.06632912329845107				0.06632912329845107	
22	1	sphere	cursor	L	middle	sym	random	0.1381566690709217	0.1568667593630953	0.15259691588213894	0.2909458632311159	0.1363853488301832	0.5047953558894366	0.15553760116411539	0.5632769758205192	0.13945297902997422	0.15572272246402336	0.14999366262200034	0.2884973209154079	0.2909458632311159					0.2909458632311159
22	2	oben_asym	none	L	high	asym	cog	0.009747958620684876	0.029364848443052205	0.03229306183163945	0.04472313566618623	0.002989959174901779	0.4297035057713796	0.028401577145717276	0.43065147429498696	0.0005630690530926356	0.15898826336189792	0.02173887481955493	0.1604685751541748			0.04472313566618623	0.04472313566618623		
22	2	oben_asym	none	L	high	asym	bbox	0.029475194485599026	0.07482839368251548	0.03203519759079698	0.08656979540088341	0.022717195039815927	0.4751670510108429	0.028143712904874805	0.47654156785414853	0.020290304918006784	0.2044518086013612	0.0219967390603974	0.20663033427675748			0.08656979540088341		0.08656979540088341	
22	2	oben_asym	none	L	high	asym	random	0.1314587264608705	0.17185682630769136	0.14754833381215626	0.2916521145613066	0.1307829265162922	0.4714812214267123	0.1468594160496001	0.5292450195635895	0.13054023750411126	0.21558584056084648	0.14777343666114565	0.3286046796747835			0.2916521145613066			0.2916521145613066
22	2	mitte_sym	none	L	middle	sym	cog	0.003920447517005615	0.01723900933131617	0.03697655823420052	0.04098559759605835	0.007324673144174276	0.4556508851726609	0.00659722979367912	0.4557575050794545	0.008755723439361039	0.086790237390513	0.06414729771157351	0.10827780845097218			0.04098559759605835	0.04098559759605835		
22	2	mitte_sym	none	L	middle	sym	bbox	0.003920388010600655	0.029921491083878038	0.03697657543778849	0.04772768800122961	0.007324732650579236	0.46833336692522276	0.006597246997267088	0.46843710138273714	0.008755782945765997	0.09947271914307487	0.06414728050798554	0.11868596878014098			0.04772768800122961		0.04772768800122961	
22	2	mitte_sym	none	L	middle	sym	random	0.1451279456807165	0.16244748308364318	0.1676843578872775	0.304133340164086	0.1472808763570754	0.47615426872121064	0.16361154679488046	0.5475339552483828	0.14756708641611277	0.17434109133016665	0.1642650965842376	0.3168717867016195			0.304133340164086			0.304133340164086
22	2	mitte_asym	none	L	middle	asym	cog	0.03683771717621017	0.04130905865122886	0.02970672614618807	0.06281675979967233	0.037512118886061145	0.46599145626001615	0.036849973692166194	0.46894894917439134	0.09108221284299241	0.0841225150355906	0.0018310513900992825	0.12399967653781409			0.06281675979967233	0.06281675979967233		
22	2	mitte_asym	none	L	middle	asym	bbox	0.051496586923272664	0.055548305327450365	0.02970619141530223	0.0813632011286454	0.05217098863312364	0.48023070293623765	0.03684943896128035	0.4844597209772466	0.10574108259005491	0.0983617617118121	0.0018305166592134405	0.14442840269700338			0.0813632011286454		0.0813632011286454	
22	2	mitte_asym	none	L	middle	asym	random	0.1488228846716893	0.13286240057984733	0.14597341558522278	0.2815839382599552	0.1489847410820535	0.4739596621378513	0.146278377302696	0.537430067436922	0.16543607934999355	0.14308270668434803	0.1471609231572394	0.29992102113063607			0.2815839382599552			0.2815839382599552
22	2	unten_sym	none	L	low	sym	cog	0.0060427880250037225	0.09678951146805903	0.005787810204118278	0.09715052014425632	0.002063732341832756	0.5543842573259211	0.029327482398713068	0.5551632777713587	0.015060757315466631	0.29471101108083275	0.038766730178887904	0.29763109016358624			0.09715052014425632	0.09715052014425632		
22	2	unten_sym	none	L	low	sym	bbox	0.006042797571946624	0.01542717991550363	0.00578778724356123	0.017550263924442068	0.0020637227948898545	0.4730219257733657	0.029327459438156022	0.4739347012946133	0.01506074776852373	0.21334867952827735	0.03876675313944496	0.2173645470834224			0.017550263924442068		0.017550263924442068	
22	2	unten_sym	none	L	low	sym	random	0.14659834089214663	0.16387479842909813	0.14939691713793032	0.29549986195237377	0.1469226017068201	0.5037654678215161	0.15523537451422328	0.5647604226784466	0.147627919911536	0.2565366283781174	0.1439094656530744	0.36385233948144347			0.29549986195237377			0.29549986195237377
22	2	unten_asym	none	L	low	asym	cog	0.03848519705531664	0.10756978432825828	0.007769409887252459	0.11451084063445997	0.08991356332882595	0.5515956242401889	0.014073504813619877	0.5590529895181221							0.11451084063445997	0.11451084063445997		
22	2	unten_asym	none	L	low	asym	bbox	0.06568818471919982	0.024060176235485786	0.009063770055961498	0.07054063807348	0.11711655099270914	0.4680860161474164	0.015367864982328916	0.48275975008621247							0.07054063807348		0.07054063807348	
22	2	unten_asym	none	L	low	asym	random	0.15540596386289282	0.17406722051150605	0.15210776510949237	0.30815456408648706	0.17391039499319053	0.48462602386147147	0.15109910992127357	0.5626749335130522							0.30815456408648706			0.30815456408648706
22	2	oben_sym	none	L	high	sym	cog	0.047362082303505325	0.06199734840430732	0.07094890677446719	0.10545418636441664	0.0017105140690264439	0.4336309467218652	0.01911676722319437	0.4340554971456383	0.01013120381363545	0.19604090553218434	0.07109429285594775	0.2087799712838363			0.10545418636441664	0.10545418636441664		
22	2	oben_sym	none	L	high	sym	bbox	0.04604618587586406	0.02112813855472101	0.07075422283040457	0.08702189104378653	0.00039461764138517207	0.4745001565714515	0.01892208327913176	0.4748774573982611	0.008815307385994179	0.23691011538177065	0.07128897680001037	0.24756055951565845			0.08702189104378653		0.08702189104378653	
22	2	oben_sym	none	L	high	sym	random	0.14033600459323348	0.14419933012467057	0.13305823884329437	0.2696763217763531	0.13328493953606305	0.46280264077721106	0.12601999979693612	0.5144792984984113	0.13396992990964657	0.23113271979274366	0.14015329585037486	0.3375458662808262			0.2696763217763531			0.2696763217763531
22	2	sphere	none	L	middle	sym	cog	0.007149420008023804	0.03535918348945438	0.01623754326074178	0.039560635417501766	0.0024453760727285606	0.45965239905763594	0.03649372192737383	0.46110530203380856	0.02978809872357531	0.0871537936429872	0.04599774050040448	0.10295099175370975			0.039560635417501766	0.039560635417501766		
22	2	sphere	none	L	middle	sym	bbox	0.00714942592407581	0.03535918706241925	0.016237514924526904	0.03956062804965611	0.002445370156676554	0.4596524026306008	0.036493693591158956	0.4611053033215	0.029788092807523304	0.08715379721595207	0.04599776883661935	0.10295100572707382			0.03956062804965611		0.03956062804965611	
22	2	sphere	none	L	middle	sym	random	0.13597002996101193	0.15834539156756847	0.15015172705001684	0.2893891402519237	0.13725395306207736	0.474965934108435	0.1495074664563671	0.5360490677956263	0.14208789830418433	0.17186671573172993	0.15920313546448261	0.3069717020175535			0.2893891402519237			0.2893891402519237
22	3	oben_asym	hand	L	high	asym	cog	0.014153094800304326	0.0274469071994613	0.003106439835649717	0.031036958222331542	0.0388889583005121	0.4262933541658128	0.04634429832621143	0.43056494152565067	0.0016814271052944564	0.06443271717502286	0.031184142770047395	0.07160204605993883		0.031036958222331542		0.031036958222331542		
22	3	oben_asym	hand	L	high	asym	bbox	0.03388033066521848	0.018016638040001975	0.0028485755948072468	0.03847844117383553	0.05861619416542625	0.4717568994052761	0.046086434085368964	0.47761322192923406	0.021408662970208603	0.10989626241448613	0.031442007010889866	0.11629324635471497		0.03847844117383553			0.03847844117383553	
22	3	oben_asym	hand	L	high	asym	random	0.13190993987928745	0.1708175903487808	0.14563379091993267	0.2865816505435206	0.13634492908091292	0.4680710698211454	0.15037916811870075	0.5303303117683109	0.13065207330933146	0.1770071364849583	0.14880480484408906	0.2957836778178044		0.2865816505435206				0.2865816505435206
22	3	mitte_sym	hand	L	middle	sym	cog	0.0034457118589168666	0.050320793989670265	0.0005937297468943197	0.050442122804040104	0.009441188260343571	0.45271042376402965	0.054842581167340525	0.4561179370836789	0.015373936970311027	0.07320375347563796	0.03538683110910189	0.0827488687344617		0.050442122804040104		0.050442122804040104		
22	3	mitte_sym	hand	L	middle	sym	bbox	0.0034456523525119073	0.037638312237108396	0.0005937469504822872	0.037800365125665675	0.009441128753938613	0.4653929055165915	0.054842598370928496	0.46870822695297176	0.015373996476715985	0.08588623522819983	0.03538681390551392	0.094154297659338		0.037800365125665675			0.037800365125665675	
22	3	mitte_sym	hand	L	middle	sym	random	0.1452133980991725	0.16243333941156973	0.1632523730869396	0.29724309967561835	0.14423394374253962	0.4732138073125792	0.17196713268949992	0.5481536974134699	0.14895218362871723	0.1712552338800018	0.16240103711661694	0.3125518334150594		0.29724309967561835				0.29724309967561835
22	3	mitte_asym	hand	L	middle	asym	cog	0.04391297242722784	0.036385334592086926	0.011511219168114666	0.058178603347871456	0.01804886245530201	0.4527599762315906	0.1274966815856765	0.4707151594420136	0.043212917025747574	0.03499275894532278	0.03074529102608612	0.06353835295912497		0.058178603347871456		0.058178603347871456		
22	3	mitte_asym	hand	L	middle	asym	bbox	0.05857184217429033	0.02214608791586542	0.011510684437228823	0.06366793354492258	0.003389992708239517	0.4669992229078121	0.12749614685479066	0.48410229674096844	0.05787178677281007	0.049232005621544284	0.030745825756971962	0.08196486981186174		0.06366793354492258			0.06366793354492258	
22	3	mitte_asym	hand	L	middle	asym	random	0.15055360367070203	0.1364406734550252	0.14642083532203654	0.28069210141225087	0.1459637309327519	0.4607281821094256	0.16829698940226262	0.5368201963251212	0.15037158926631713	0.13220722703512755	0.15123584075899082	0.28329613205540094		0.28069210141225087				0.28069210141225087
22	3	unten_sym	hand	L	low	sym	cog	0.02731202497591476	0.04342340869908046	0.00946381823776352	0.05216419257469432	0.006215262068335908	0.5312418529876327	0.022421226798568505	0.5317511140180756	0.014957465916503031	0.14788945618316085	0.031129868084667202	0.15186864628277683		0.05216419257469432		0.05216419257469432		
22	3	unten_sym	hand	L	low	sym	bbox	0.02731201542897186	0.03793892285347494	0.009463795277206472	0.04769561274502295	0.006215271615278809	0.4498795214350773	0.02242124975912555	0.45048077189672253	0.01495745636956013	0.06652712463060545	0.031129891045224248	0.07495768092164364		0.04769561274502295			0.04769561274502295	
22	3	unten_sym	hand	L	low	sym	random	0.14847846648039714	0.15553967745131644	0.15020563890533228	0.29282586477741096	0.14659144193041335	0.4806230634832277	0.14550995704668557	0.5411019905732954	0.1476217224275982	0.17925578651248827	0.14463909291807572	0.3031085621402565		0.29282586477741096				0.29282586477741096
22	3	unten_asym	hand	L	low	asym	cog	0.044609435239565697	0.04782630605654717	0.0401019489945901	0.07671716611405971	0.11499612205248956	0.5526734434213859	0.08169621052068089	0.5703913691175581	0.025807784869317577	0.1345441922709891	0.010556552251166001	0.13740313762482084		0.07671716611405971		0.07671716611405971		
22	3	unten_asym	hand	L	low	asym	bbox	0.07181242290344889	0.03568330203622533	0.04139630916329914	0.09024398339953593	0.14219910971637273	0.4691638353286134	0.08299057068938993	0.49721496961348005	0.05301077253320076	0.0510345841782166	0.009262192082456962	0.0741650793094874		0.09024398339953593			0.09024398339953593	
22	3	unten_asym	hand	L	low	asym	random	0.15724323531816753	0.17330460778878787	0.14761390126632906	0.30628833661633303	0.18652334342960633	0.48570384304266845	0.14561054967921946	0.5708499187762198	0.1517675027016021	0.177139774858728	0.15550200013338278	0.3113355295537393		0.30628833661633303				0.30628833661633303
22	3	oben_sym	hand	L	high	sym	cog	0.03161003811144187	0.033056421986866646	0.0073658263438935315	0.046326849037129685	0.0031246228972886536	0.4257036257251624	0.040557200072902005	0.4276426390124736	0.0025397490764460995	0.06935772442739097	0.03133697983347449	0.07615084088965007		0.046326849037129685		0.046326849037129685		
22	3	oben_sym	hand	L	high	sym	bbox	0.032925934539083136	0.007812787862719661	0.0071711423998309185	0.03459164787601915	0.004440519324929925	0.4665728355747487	0.04036251612883939	0.4683364835418947	0.0038556455040873712	0.11022693427697727	0.031531663777537106	0.11471307189215144		0.03459164787601915			0.03459164787601915	
22	3	oben_sym	hand	L	high	sym	random	0.13254056764892347	0.14415407219871917	0.12599549265255303	0.2579641225924272	0.13294218831758034	0.4548753197805081	0.12786258832286612	0.5086912756335794	0.13296558327041402	0.16190115992594406	0.130728013929238	0.2751446569868415		0.2579641225924272				0.2579641225924272
22	3	sphere	hand	L	middle	sym	cog	0.008185910206756518	0.03940796355522225	0.042864411657132014	0.05879927299036001	0.015158774823201448	0.4505311555572304	0.05823260864365262	0.4545317890877586	0.023489318844658897	0.053457920714158225	0.0033198978373509365	0.0584852041846288		0.05879927299036001		0.05879927299036001		
22	3	sphere	hand	L	middle	sym	bbox	0.008185904290704512	0.03940795998225738	0.04286438332091714	0.058799249115123	0.015158780739253454	0.45053115913019526	0.05823258030743775	0.45453178919626763	0.02348931292860689	0.05345792428712309	0.0033198695011360632	0.0584852034659227		0.058799249115123			0.058799249115123	
22	3	sphere	hand	L	middle	sym	random	0.13814267208092373	0.15593825181256082	0.1497189649417989	0.28947144428207633	0.1355171147650845	0.46584469060802935	0.15077493594249358	0.5290683363364016	0.14081399430991534	0.16199860550224746	0.15149469699833226	0.29472793614889314		0.28947144428207633				0.28947144428207633
23	1	oben_asym	none	L	high	asym	cog	0.008159354642869278	0.009415959244235717	0.013218356867982051	0.01816480979714758	0.05469739932167951	0.3304658552663092	0.03737673030394999	0.3370408090389986	0.008141187706132766	0.11094541830547106	0.033914993234951875	0.11629871687327109			0.01816480979714758	0.01816480979714758		
23	1	oben_asym	none	L	high	asym	bbox	0.01156788122204487	0.05487950448369899	0.012960492627139582	0.05756344549696288	0.07442463518659366	0.3759294005057725	0.03711886606310752	0.3850191562832919	0.011586048158781382	0.15640896354493433	0.03417285747579434	0.1605172407475258			0.05756344549696288		0.05756344549696288	
23	1	oben_asym	none	L	high	asym	random	0.12984638543657812	0.16992722696241816	0.14548529805586527	0.2872153507913936	0.14102446535725138	0.3722435709216418	0.14846339413717222	0.451626211775944	0.12984674877531283	0.1903732130638415	0.14913250689987761	0.308837199526647			0.2872153507913936			0.2872153507913936
23	1	mitte_sym	none	L	middle	sym	cog	0.0025498226421563756	0.06953466640665232	0.07452359638509526	0.10195752961875577	0.048126430336117666	0.2761654010859514	0.1116634952162183	0.30174860102039247	0.005339456869335526	0.03495502894448799	0.003931121516518942	0.035578329985359425			0.10195752961875577	0.10195752961875577		
23	1	mitte_sym	none	L	middle	sym	bbox	0.002549882148561335	0.05685218465409045	0.07452361358868323	0.09376802110117138	0.04812648984252263	0.28884788283851326	0.11166347801263032	0.3133974964270313	0.005339397362930566	0.047637510697049856	0.00393113872010691	0.04809673004734868			0.09376802110117138		0.09376802110117138	
23	1	mitte_sym	none	L	middle	sym	random	0.14632590625667186	0.1638017424132717	0.17747781695047127	0.3111578785422157	0.1589183689619362	0.29687354708251873	0.17302436969359566	0.4219864661163841	0.14489022076510094	0.16470878405497713	0.16345158029825083	0.3028606199611805			0.3111578785422157			0.3111578785422157
23	1	mitte_asym	none	L	middle	asym	cog	0.026827183751850735	0.018612720057272047	0.009561497992477415	0.034022836152297634	0.027866858738086447	0.2876900878446146	0.031114427101930298	0.29070647745423883	0.04198548030431819	0.028864303939632796	0.004378455793654941	0.051138043308683434			0.034022836152297634	0.034022836152297634		
23	1	mitte_asym	none	L	middle	asym	bbox	0.041486053498913225	0.004373473381050541	0.009560963261591572	0.04279756912277789	0.04252572848514894	0.3019293345208361	0.031113892371044456	0.30649279751058506	0.05664435005138068	0.0431035506158543	0.004377921062769099	0.07131384621003625			0.04279756912277789		0.04279756912277789	
23	1	mitte_asym	none	L	middle	asym	random	0.14689494820208282	0.13398796909355792	0.1465424874290491	0.27725090861988166	0.1470537869112796	0.2956582937224497	0.14602062873393376	0.39292113967799663	0.1500583478224352	0.13180070018402096	0.14695713080495496	0.2803823752808234			0.27725090861988166			0.27725090861988166
23	1	unten_sym	none	L	low	sym	cog	0.02078641803127889	0.004010162414151974	0.0242803764167145	0.03221324659354128	0.016928687144003137	0.41874085283361473	0.10009451840419314	0.43087050826763473	0.019950566623596514	0.1429531264058489	0.0554782966153088	0.1546333174097528			0.03221324659354128	0.03221324659354128		
23	1	unten_sym	none	L	low	sym	bbox	0.02078642757822179	0.08537249396670737	0.024280353456157453	0.09115960652348212	0.016928677597060238	0.33737852128105933	0.1000945413647502	0.3523205414931112	0.019950557076653615	0.061590794853293496	0.05547827365475175	0.08526012893516417			0.09115960652348212		0.09115960652348212	
23	1	unten_sym	none	L	low	sym	random	0.1461217691294603	0.15435896086090306	0.15382218483926366	0.2972020888973363	0.14773999570124818	0.3681220633292097	0.1471117281968196	0.4531878708669158	0.14792130847002383	0.17749969645602648	0.1636520449935854	0.3140966451702736			0.2972020888973363			0.2972020888973363
23	1	unten_asym	none	L	low	asym	cog	0.010916557068509615	0.04659258547367526	0.03481578753228279	0.05917921341860519	0.06133544495061758	0.44372922255403424	0.012545330717629028	0.44812391710163446	0.029128862750444004	0.06393316421075326	0.004539132774410266	0.07040272620770499			0.05917921341860519	0.05917921341860519		
23	1	unten_asym	none	L	low	asym	bbox	0.0381195447323928	0.13010219356644775	0.03611014770099182	0.1402983365132808	0.08853843261450077	0.3602196144612617	0.013839690886338067	0.37119908638934157	0.056331850414327186	0.019576443882019234	0.005833492943119306	0.059921149572462355			0.1402983365132808		0.1402983365132808	
23	1	unten_asym	none	L	low	asym	random	0.14819641069404338	0.18956952024027024	0.1480590142971797	0.3152384928611243	0.16278566703437317	0.3767596221753168	0.15134361777663208	0.4692811166860611	0.15269740450831754	0.17305068556735054	0.1526246094475471	0.305132951583259			0.3152384928611243			0.3152384928611243
23	1	oben_sym	none	L	high	sym	cog	0.026578050838927048	0.08272547914778772	0.00898160588894423	0.08735311632089589	0.0006388941308216563	0.22784061406483436	0.021754726572099797	0.2288777440717599							0.08735311632089589	0.08735311632089589		
23	1	oben_sym	none	L	high	sym	bbox	0.025262154411285775	0.12359468899737402	0.009176289833006841	0.12648331071313954	0.0019547905584629283	0.26870982391442066	0.021560042628037186	0.2695804631503722							0.12648331071313954		0.12648331071313954	
23	1	oben_sym	none	L	high	sym	random	0.13634113792697697	0.16627949355525626	0.1275804392907159	0.27899815086439334	0.13309698688007518	0.2579764478290991	0.12612551817089232	0.3507983757155014							0.27899815086439334			0.27899815086439334
23	1	sphere	none	L	middle	sym	cog	0.05068220197635582	0.038273508703131065	0.0020490473456052007	0.0635432581840537	0.03955090350527608	0.3384125425533278	0.08033943228858863	0.3500596339281984	0.011282622374836923	0.026307351419587677	0.011504367451300302	0.030850036901459134			0.0635432581840537	0.0635432581840537		
23	1	sphere	none	L	middle	sym	bbox	0.05068220789240783	0.0382735051301662	0.0020490190093903275	0.06354325983689338	0.039550897589224074	0.3384125461262927	0.0803394606248035	0.3500596432170921	0.011282628290888929	0.026307354992552545	0.01150433911508543	0.030850031545031378			0.06354325983689338		0.06354325983689338	
23	1	sphere	none	L	middle	sym	random	0.1367291721121566	0.155915562715519	0.15164719905734178	0.28727657955913544	0.14435450300405786	0.3537260776041269	0.16820513933416592	0.4489559399179875	0.13570116057089715	0.156920806245381	0.15062504463096096	0.288164426226167			0.28727657955913544			0.28727657955913544
23	2	oben_asym	cursor	L	high	asym	cog	0.005079779496775221	0.10300726778682251	0.02570285132965694	0.10628705444745595	0.09087061430657498	0.40449206433197993	0.1115360071061855	0.4293152449345259	0.007501869926188288	0.11653098147837754	0.017632242852344108	0.11809590883983855	0.10628705444745595			0.10628705444745595		
23	2	oben_asym	cursor	L	high	asym	bbox	0.024807015361689368	0.1484708130262858	0.02544498708881447	0.1526643956520031	0.11059785017148913	0.4499556095714432	0.11179387134702798	0.47664431677941993	0.027229105791102437	0.16199452671784081	0.017374378611501637	0.16518329189375083	0.1526643956520031				0.1526643956520031	
23	2	oben_asym	cursor	L	high	asym	random	0.13099190854847953	0.18736717841700856	0.14645320468271072	0.3066367458821755	0.15556311791768945	0.4462697799873125	0.16451971227378315	0.5269629049920728	0.13123411759142084	0.19272102701701335	0.145750131214927	0.3108820883724199	0.3066367458821755					0.3066367458821755
23	2	mitte_sym	cursor	L	middle	sym	cog	0.0031384864551047206	0.002164044517532271	0.03064552284115456	0.030881730134668026	0.035819332852905596	0.4570706121827977	0.04971249982768743	0.46115930194055776	0.008259989252955407	0.013668856327901935	0.022966104225946773	0.027973326564583158	0.030881730134668026			0.030881730134668026		
23	2	mitte_sym	cursor	L	middle	sym	bbox	0.00313854596150968	0.01484652627009414	0.030645540044742528	0.034196767941941854	0.03581939235931056	0.4697530939353596	0.04971248262409946	0.4737323390475727	0.008260048759360365	0.026351338080463804	0.02296612142953474	0.03591746312943117	0.034196767941941854				0.034196767941941854	
23	2	mitte_sym	cursor	L	middle	sym	random	0.14644363901926152	0.16122637858163105	0.16663319290795542	0.3023690138522064	0.15454322421669764	0.47757399573134746	0.16311031275352675	0.5518682982488647	0.14746793957883164	0.16202813853199544	0.16549708645934735	0.3031913966033302	0.3023690138522064					0.3023690138522064
